order_item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total
ITEM-D1483E89,ORD-9EE5969C,PROD-5F07BD72,1,19.25,0.0,19.25
ITEM-92644440,ORD-9EE5969C,PROD-D6FAEAEA,1,668.63,0.0,668.63
ITEM-46FE581E,ORD-9EE5969C,PROD-0C7B9E91,1,93.69,0.0,93.69
ITEM-EE7DA467,ORD-9EE5969C,PROD-2D3C47A3,1,290.63,5,276.1
ITEM-CCC882B2,ORD-A1115075,PROD-17AAC98F,1,44.5,0.0,44.5
ITEM-26C28BF7,ORD-A1115075,PROD-0431A4BE,1,446.81,0.0,446.81
ITEM-250A767A,ORD-A1115075,PROD-A5AD4138,1,170.39,0.0,170.39
ITEM-00FDC958,ORD-3458D97E,PROD-8F93EED1,2,320.43,0.0,640.86
ITEM-DCE7EBDE,ORD-3458D97E,PROD-4104AA70,1,75.09,0.0,75.09
ITEM-A2DF572A,ORD-0AAE5637,PROD-38D3278C,1,1451.92,0.0,1451.92
ITEM-0B32987E,ORD-0AAE5637,PROD-0C7B9E91,1,93.69,0.0,93.69
ITEM-AAFC1831,ORD-6EFA4777,PROD-E84D44D3,1,322.52,0.0,322.52
ITEM-2300D76A,ORD-6EFA4777,PROD-0BBDB7EA,2,497.9,0.0,995.8
ITEM-88422A8B,ORD-401B2819,PROD-E306E605,1,1335.92,0.0,1335.92
ITEM-035C074A,ORD-401B2819,PROD-1E5E1765,4,82.04,0.0,328.16
ITEM-D62E0ACC,ORD-401B2819,PROD-C9C066B8,1,187.53,0.0,187.53
ITEM-F3517547,ORD-401B2819,PROD-0C9333CF,2,494.94,0.0,989.88
ITEM-D97D71E3,ORD-C222932D,PROD-0B8CB446,3,150.81,0.0,452.43
ITEM-E10A6C5F,ORD-78F184D0,PROD-DB1E4648,4,68.06,0.0,272.24
ITEM-276F5CED,ORD-78F184D0,PROD-299FD214,4,149.7,0.0,598.8
ITEM-EB36655B,ORD-78F184D0,PROD-1C17590D,2,47.28,20,75.65
ITEM-98A6E744,ORD-78F184D0,PROD-4104AA70,2,75.09,0.0,150.18
ITEM-41CA188C,ORD-CBC665A5,PROD-1523B41C,4,44.38,0.0,177.52
ITEM-D94D0EB8,ORD-22AA26F5,PROD-2E29F89D,1,28.15,0.0,28.15
ITEM-39D3322A,ORD-22AA26F5,PROD-E17CC68E,1,18.26,5,17.35
ITEM-36044204,ORD-22AA26F5,PROD-BDE1F7B5,1,16.76,0.0,16.76
ITEM-46603291,ORD-940655CA,PROD-5F07BD72,1,19.25,15,16.36
ITEM-9CFF96B1,ORD-940655CA,PROD-77A3CC06,1,225.49,0.0,225.49
ITEM-F6E3C3FC,ORD-B35BA4E9,PROD-41AB2D84,2,50.22,0.0,100.44
ITEM-3746BFF2,ORD-B35BA4E9,PROD-C9C066B8,1,187.53,0.0,187.53
ITEM-5F771B2C,ORD-1BE0E41D,PROD-823FA26B,2,280.96,0.0,561.92
ITEM-DE294307,ORD-F9F8A9F7,PROD-D6FAEAEA,4,668.63,0.0,2674.52
ITEM-25F0C477,ORD-F9F8A9F7,PROD-0B8CB446,1,150.81,0.0,150.81
ITEM-34B4655E,ORD-F9F8A9F7,PROD-1F6FDF64,1,126.58,0.0,126.58
ITEM-3CBC2D53,ORD-F9F8A9F7,PROD-B38720E3,1,1489.7,0.0,1489.7
ITEM-2ABB2A72,ORD-F9F8A9F7,PROD-8A435E17,2,13.21,0.0,26.42
ITEM-FF5A9B9B,ORD-697ABBD8,PROD-1513ECFE,1,20.96,0.0,20.96
ITEM-DAEE2DD3,ORD-B165D6AC,PROD-2B692296,1,57.08,0.0,57.08
ITEM-57B39383,ORD-B165D6AC,PROD-0431A4BE,1,446.81,0.0,446.81
ITEM-65A76814,ORD-B165D6AC,PROD-B38720E3,1,1489.7,10,1340.73
ITEM-C3EEB1C1,ORD-B165D6AC,PROD-C9C066B8,5,187.53,0.0,937.65
ITEM-24ED9985,ORD-B165D6AC,PROD-2D3C47A3,3,290.63,0.0,871.89
ITEM-3406999C,ORD-A52A83ED,PROD-8A15D5AE,1,888.01,0.0,888.01
ITEM-B0A3B571,ORD-E7DAD41B,PROD-67981196,2,193.88,15,329.6
ITEM-029E859B,ORD-E7DAD41B,PROD-0C7B9E91,1,93.69,0.0,93.69
ITEM-C20E13CE,ORD-065D04EC,PROD-4DD9F3C9,1,62.47,0.0,62.47
ITEM-0AF3A59C,ORD-065D04EC,PROD-D14AB91D,4,529.14,25,1587.42
ITEM-8423E87A,ORD-065D04EC,PROD-17AAC98F,2,44.5,0.0,89.0
ITEM-0CD8F77F,ORD-D042A809,PROD-ADD3CCE8,2,140.55,10,252.99
ITEM-EDBE7489,ORD-D042A809,PROD-781224A5,2,48.32,0.0,96.64
ITEM-A2E9B6C0,ORD-D042A809,PROD-299FD214,1,149.7,0.0,149.7
ITEM-E7013050,ORD-D042A809,PROD-78A11418,1,23.93,0.0,23.93
ITEM-0E7F319F,ORD-98519281,PROD-97FDA2F9,1,205.78,0.0,205.78
ITEM-C94693F5,ORD-8DD9999A,PROD-7F2B92E1,1,77.24,0.0,77.24
ITEM-B68B14EB,ORD-4AABD3FC,PROD-A957BF8B,3,709.97,0.0,2129.91
ITEM-9FF9A140,ORD-4AABD3FC,PROD-22F90F19,5,1583.32,25,5937.45
ITEM-64F4420C,ORD-B769FB2A,PROD-29E2831C,3,1170.09,15,2983.73
ITEM-61CD60E7,ORD-B769FB2A,PROD-2A10FCA1,3,20.98,0.0,62.94
ITEM-E4C2B0DD,ORD-FA9C4D2D,PROD-F1C4B800,1,125.2,0.0,125.2
ITEM-1D333635,ORD-FA9C4D2D,PROD-E306E605,3,1335.92,0.0,4007.76
ITEM-D4663B3D,ORD-FA9C4D2D,PROD-A5464934,2,740.63,0.0,1481.26
ITEM-56A2DDC0,ORD-FA9C4D2D,PROD-084C7CF4,4,152.11,0.0,608.44
ITEM-27A937D7,ORD-7BB97E6E,PROD-7F8B4606,2,555.62,0.0,1111.24
ITEM-AACD465A,ORD-53ACAAAE,PROD-F10DFED1,1,92.53,0.0,92.53
ITEM-27920A47,ORD-53ACAAAE,PROD-85FFB6E9,1,56.04,15,47.63
ITEM-6C171FF9,ORD-53ACAAAE,PROD-8A15D5AE,1,888.01,0.0,888.01
ITEM-FC05427B,ORD-53ACAAAE,PROD-DFE64E7E,1,35.45,0.0,35.45
ITEM-A4D879ED,ORD-82E43DB6,PROD-781224A5,2,48.32,0.0,96.64
ITEM-4179FCBB,ORD-82E43DB6,PROD-397C46BB,2,20.44,0.0,40.88
ITEM-23BF2482,ORD-63490089,PROD-BB6E77BC,2,475.98,0.0,951.96
ITEM-41B4B5E1,ORD-63490089,PROD-CF197926,1,111.28,25,83.46
ITEM-DC0DBCFF,ORD-B870E6EC,PROD-A98B1D92,1,102.3,0.0,102.3
ITEM-398057C4,ORD-B870E6EC,PROD-E84D44D3,1,322.52,0.0,322.52
ITEM-D09F3BF3,ORD-B870E6EC,PROD-9A3C6EF2,1,1198.51,0.0,1198.51
ITEM-4D6CCF1B,ORD-C031B2EA,PROD-F388FC8C,1,87.54,0.0,87.54
ITEM-C947A6A3,ORD-E23C9719,PROD-AB53D36E,2,84.35,10,151.83
ITEM-27DA9A99,ORD-E23C9719,PROD-3C3FC714,1,9.31,0.0,9.31
ITEM-1238722A,ORD-E23C9719,PROD-C82F1F58,1,592.19,0.0,592.19
ITEM-8F3A4D42,ORD-E23C9719,PROD-EF018219,2,239.56,25,359.34
ITEM-F23A391C,ORD-E23C9719,PROD-E17CC68E,2,18.26,0.0,36.52
ITEM-82796D05,ORD-7E57D4BB,PROD-D294A987,1,58.75,0.0,58.75
ITEM-091D6181,ORD-7E57D4BB,PROD-8A15D5AE,1,888.01,0.0,888.01
ITEM-3C68820A,ORD-D8D95AC9,PROD-E84D44D3,1,322.52,0.0,322.52
ITEM-C986EE4C,ORD-3F4F9BDD,PROD-F2FDE149,3,148.48,10,400.9
ITEM-76F30DB3,ORD-8E9A5FC3,PROD-397C46BB,1,20.44,0.0,20.44
ITEM-66669ED8,ORD-ED59D62F,PROD-B38720E3,2,1489.7,0.0,2979.4
ITEM-5EA6EE22,ORD-9417E501,PROD-77A3CC06,1,225.49,25,169.12
ITEM-6F163942,ORD-9417E501,PROD-F1C4B800,1,125.2,5,118.94
ITEM-4C69EBBE,ORD-938A112A,PROD-F2FDE149,1,148.48,0.0,148.48
ITEM-240DD3F1,ORD-938A112A,PROD-FF175AE2,3,213.32,15,543.97
ITEM-73E88CE5,ORD-0E9EA5DC,PROD-29E2831C,1,1170.09,5,1111.59
ITEM-C4578253,ORD-DC443D42,PROD-B2C4B6DA,2,56.21,10,101.18
ITEM-97F0338D,ORD-DC443D42,PROD-5F07BD72,2,19.25,10,34.65
ITEM-260127CF,ORD-CF6C35E0,PROD-CCC8BB44,2,964.89,0.0,1929.78
ITEM-33914B33,ORD-CF6C35E0,PROD-781224A5,3,48.32,10,130.46
ITEM-D26ED922,ORD-CF6C35E0,PROD-CF197926,4,111.28,10,400.61
ITEM-58A8C265,ORD-4050AE9E,PROD-4104AA70,3,75.09,0.0,225.27
ITEM-38FCACAC,ORD-4050AE9E,PROD-2987CBBD,2,12.34,0.0,24.68
ITEM-EDA1D94E,ORD-4050AE9E,PROD-8594B902,1,212.65,10,191.39
ITEM-F07D55CE,ORD-4050AE9E,PROD-A5AD4138,2,170.39,0.0,340.78
ITEM-27492011,ORD-5EA10912,PROD-8F93EED1,3,320.43,0.0,961.29
ITEM-1947AA68,ORD-5EA10912,PROD-17AAC98F,1,44.5,0.0,44.5
ITEM-28C27B01,ORD-5EA10912,PROD-8A435E17,1,13.21,0.0,13.21
ITEM-F365B815,ORD-5EA10912,PROD-1E5E1765,2,82.04,0.0,164.08
ITEM-A55029C4,ORD-5EA10912,PROD-9190BD15,1,247.74,0.0,247.74
ITEM-F8F9790A,ORD-720D1DBD,PROD-7F8B4606,3,555.62,15,1416.83
ITEM-629CE2E4,ORD-720D1DBD,PROD-85FFB6E9,4,56.04,0.0,224.16
ITEM-F9931BD6,ORD-720D1DBD,PROD-88D1702C,2,25.59,0.0,51.18
ITEM-4DB68AC0,ORD-720D1DBD,PROD-B3F77380,1,16.42,0.0,16.42
ITEM-B01B201E,ORD-69A1BEDF,PROD-D6FAEAEA,1,668.63,0.0,668.63
ITEM-3D2AE456,ORD-94C3EA09,PROD-0C7B9E91,1,93.69,0.0,93.69
ITEM-CC665F66,ORD-94C3EA09,PROD-084C7CF4,2,152.11,5,289.01
ITEM-C5735401,ORD-94C3EA09,PROD-97FDA2F9,4,205.78,0.0,823.12
ITEM-DE95A077,ORD-D179EA61,PROD-1269D229,1,72.09,0.0,72.09
ITEM-3AA79228,ORD-D179EA61,PROD-ADD3CCE8,1,140.55,0.0,140.55
ITEM-40778B1D,ORD-10E8CCA3,PROD-BB6E77BC,3,475.98,0.0,1427.94
ITEM-E4C10CF3,ORD-07FB5001,PROD-2987CBBD,2,12.34,0.0,24.68
ITEM-623286AB,ORD-07FB5001,PROD-A957BF8B,1,709.97,0.0,709.97
ITEM-C6956385,ORD-1A45F245,PROD-4104AA70,5,75.09,0.0,375.45
ITEM-AE501553,ORD-1A45F245,PROD-781224A5,1,48.32,0.0,48.32
ITEM-E8045773,ORD-B6F0FD4D,PROD-41AB2D84,1,50.22,0.0,50.22
ITEM-6019A613,ORD-7134DC0C,PROD-5354E55C,1,2355.08,0.0,2355.08
ITEM-C4C0EF9B,ORD-7134DC0C,PROD-0C9333CF,1,494.94,0.0,494.94
ITEM-26ACAB0E,ORD-64F6ABDB,PROD-8A15D5AE,3,888.01,0.0,2664.03
ITEM-EEC2A9C6,ORD-64F6ABDB,PROD-2B692296,1,57.08,0.0,57.08
ITEM-5BF910AE,ORD-64F6ABDB,PROD-397C46BB,2,20.44,0.0,40.88
ITEM-D1AC8F7D,ORD-4AAF03D3,PROD-5F07BD72,2,19.25,0.0,38.5
ITEM-99BE936D,ORD-2A62FFC2,PROD-A957BF8B,2,709.97,20,1135.95
ITEM-DF59DB89,ORD-2A62FFC2,PROD-78A11418,2,23.93,0.0,47.86
ITEM-8EA3A923,ORD-C2C63949,PROD-A767940F,1,20.09,0.0,20.09
ITEM-EB3226BD,ORD-75BDCCE6,PROD-2A10FCA1,1,20.98,0.0,20.98
ITEM-5D786AD6,ORD-F0C72E98,PROD-B04A64B5,3,94.34,0.0,283.02
ITEM-9DEB0B36,ORD-F0C72E98,PROD-0B8CB446,3,150.81,25,339.32
ITEM-807EBD08,ORD-F0C72E98,PROD-CCC8BB44,4,964.89,0.0,3859.56
ITEM-88A19A25,ORD-F0C72E98,PROD-1269D229,1,72.09,0.0,72.09
ITEM-BE2A82AC,ORD-F0C72E98,PROD-EF45688B,1,67.7,0.0,67.7
ITEM-F0A04FEE,ORD-C1338537,PROD-2D3C47A3,4,290.63,0.0,1162.52
ITEM-B2D100EA,ORD-C1338537,PROD-B182DE7D,2,96.49,0.0,192.98
ITEM-3430B2F6,ORD-8EC64400,PROD-DFE64E7E,4,35.45,0.0,141.8
ITEM-95E311A1,ORD-8EC64400,PROD-5354E55C,2,2355.08,0.0,4710.16
ITEM-07535CA5,ORD-8EC64400,PROD-78F57A58,1,67.3,0.0,67.3
ITEM-32F0E1FB,ORD-8EC64400,PROD-574EA830,3,725.49,0.0,2176.47
ITEM-AB344797,ORD-67D320A5,PROD-1E5E1765,1,82.04,10,73.84
ITEM-63091862,ORD-67D320A5,PROD-3C3FC714,1,9.31,0.0,9.31
ITEM-5E894667,ORD-67D320A5,PROD-0B8CB446,2,150.81,0.0,301.62
ITEM-83151976,ORD-3478ED62,PROD-2E29F89D,1,28.15,0.0,28.15
ITEM-A813A7B8,ORD-22579417,PROD-17AAC98F,3,44.5,15,113.47
ITEM-A077C905,ORD-E6E998B7,PROD-D294A987,3,58.75,0.0,176.25
ITEM-229A1710,ORD-E6E998B7,PROD-E17CC68E,3,18.26,0.0,54.78
ITEM-2ED2A561,ORD-1303C5B5,PROD-A767940F,2,20.09,0.0,40.18
ITEM-66C99230,ORD-1303C5B5,PROD-C82F1F58,3,592.19,10,1598.91
ITEM-B96D288C,ORD-E1D67C97,PROD-A957BF8B,1,709.97,0.0,709.97
ITEM-132D7BB4,ORD-E1D67C97,PROD-41AB2D84,1,50.22,0.0,50.22
ITEM-45B7226F,ORD-6DFD711C,PROD-97FDA2F9,1,205.78,0.0,205.78
ITEM-3D842C09,ORD-6DFD711C,PROD-BB6E77BC,1,475.98,0.0,475.98
ITEM-F1730154,ORD-65F25A89,PROD-66A60E75,3,31.46,15,80.22
ITEM-7A5A056B,ORD-65F25A89,PROD-EF018219,2,239.56,0.0,479.12
ITEM-4A75C7EB,ORD-556847EC,PROD-2A10FCA1,2,20.98,0.0,41.96
ITEM-BBEE1902,ORD-205CAFE2,PROD-574EA830,3,725.49,5,2067.65
ITEM-63B7FC2F,ORD-205CAFE2,PROD-C9395F2B,1,69.45,0.0,69.45
ITEM-F8B4C143,ORD-205CAFE2,PROD-9A3C6EF2,3,1198.51,0.0,3595.53
ITEM-22CC7F56,ORD-205CAFE2,PROD-38D3278C,2,1451.92,10,2613.46
ITEM-238C45F4,ORD-4BA8DF73,PROD-7F8B4606,3,555.62,0.0,1666.86
ITEM-460740E0,ORD-4BA8DF73,PROD-F0A79D30,2,103.31,0.0,206.62
ITEM-B1B98F62,ORD-7F6D6E0E,PROD-1269D229,2,72.09,0.0,144.18
ITEM-FF154721,ORD-5D8D8771,PROD-D6FAEAEA,3,668.63,0.0,2005.89
ITEM-087B4D0B,ORD-BE180B0F,PROD-5F07BD72,2,19.25,0.0,38.5
ITEM-1940E834,ORD-BE180B0F,PROD-084C7CF4,4,152.11,0.0,608.44
ITEM-D3F481BD,ORD-4BF4AD26,PROD-8A435E17,1,13.21,0.0,13.21
ITEM-8B2E1B4E,ORD-4BF4AD26,PROD-2D3C47A3,1,290.63,0.0,290.63
ITEM-1D256FC3,ORD-4BF4AD26,PROD-DB1E4648,1,68.06,0.0,68.06
ITEM-8D4D0436,ORD-2D4AFD94,PROD-E84D44D3,2,322.52,0.0,645.04
ITEM-88AAC3F2,ORD-2D4AFD94,PROD-F10DFED1,3,92.53,0.0,277.59
ITEM-E16BCD2B,ORD-94FF6E3A,PROD-29E2831C,2,1170.09,0.0,2340.18
ITEM-9AD60AD2,ORD-89B8EA87,PROD-E78EF677,1,324.56,0.0,324.56
ITEM-8C65BCDE,ORD-4E9517C1,PROD-1E5E1765,1,82.04,0.0,82.04
ITEM-A0AB1C15,ORD-4E9517C1,PROD-B3F77380,1,16.42,0.0,16.42
ITEM-DC5A2EF5,ORD-76BE8519,PROD-67981196,2,193.88,0.0,387.76
ITEM-6406350B,ORD-14F9468F,PROD-F388FC8C,2,87.54,0.0,175.08
ITEM-59C0E0A3,ORD-14F9468F,PROD-C82F1F58,2,592.19,0.0,1184.38
ITEM-F0DC1595,ORD-B8A7E49E,PROD-4104AA70,1,75.09,0.0,75.09
ITEM-E507E878,ORD-B8A7E49E,PROD-F2FDE149,1,148.48,0.0,148.48
ITEM-9BA67927,ORD-6BFBF314,PROD-D6FAEAEA,1,668.63,15,568.34
ITEM-6DA4A068,ORD-6BFBF314,PROD-F0A79D30,2,103.31,0.0,206.62
ITEM-4D93334D,ORD-6BFBF314,PROD-FF175AE2,1,213.32,0.0,213.32
ITEM-0014BA32,ORD-6C055E5B,PROD-C82F1F58,3,592.19,0.0,1776.57
ITEM-BBF5428F,ORD-447225E2,PROD-2A10FCA1,3,20.98,5,59.79
ITEM-0F8B20EC,ORD-447225E2,PROD-B182DE7D,3,96.49,0.0,289.47
ITEM-973E41EF,ORD-9E7F57C0,PROD-B182DE7D,4,96.49,0.0,385.96
ITEM-C022D9B5,ORD-8662F411,PROD-1E5E1765,1,82.04,0.0,82.04
ITEM-9A0F2F31,ORD-8662F411,PROD-B664C69B,2,21.83,0.0,43.66
ITEM-CAA00CF2,ORD-8662F411,PROD-D294A987,2,58.75,0.0,117.5
ITEM-241C222B,ORD-6A99C58F,PROD-DB1E4648,1,68.06,0.0,68.06
ITEM-9E0387EB,ORD-6A99C58F,PROD-E0627114,3,51.32,0.0,153.96
ITEM-8FBB3615,ORD-6CBD5DBD,PROD-1513ECFE,1,20.96,0.0,20.96
ITEM-72E6B334,ORD-B90EA691,PROD-850C46F3,1,580.04,25,435.03
ITEM-6C766AF0,ORD-B90EA691,PROD-B182DE7D,1,96.49,0.0,96.49
ITEM-817D5F46,ORD-8FF04ABA,PROD-A767940F,1,20.09,0.0,20.09
ITEM-E35A8951,ORD-8FF04ABA,PROD-DFE64E7E,1,35.45,0.0,35.45
ITEM-72462B6A,ORD-681E83C9,PROD-D294A987,1,58.75,20,47.0
ITEM-B9D696DC,ORD-322143B6,PROD-A5AD4138,1,170.39,0.0,170.39
ITEM-CA00330F,ORD-5EB8CA21,PROD-B2C4B6DA,2,56.21,0.0,112.42
ITEM-9DC50EF2,ORD-5EB8CA21,PROD-AB53D36E,1,84.35,0.0,84.35
ITEM-D8973DA0,ORD-7D100B16,PROD-8FCC0F14,4,840.6,0.0,3362.4
ITEM-A54C9516,ORD-7D100B16,PROD-3C3FC714,1,9.31,0.0,9.31
ITEM-60A1F5D3,ORD-67DA79A6,PROD-A5AD4138,2,170.39,0.0,340.78
ITEM-9A473AF2,ORD-DF2A5955,PROD-4FA91F9F,4,438.42,0.0,1753.68
ITEM-BABBE4D6,ORD-F8447AF9,PROD-BB6E77BC,1,475.98,0.0,475.98
ITEM-C11B10CE,ORD-F8447AF9,PROD-EF018219,1,239.56,0.0,239.56
ITEM-DC50A56B,ORD-CEB3A9A2,PROD-1523B41C,3,44.38,0.0,133.14
ITEM-653FAB56,ORD-CEB3A9A2,PROD-B2780D70,1,90.93,0.0,90.93
ITEM-B0B83399,ORD-7D4636F3,PROD-9190BD15,2,247.74,0.0,495.48
ITEM-40E3632B,ORD-55C7D2BD,PROD-7950F8D2,1,398.64,0.0,398.64
ITEM-C7ECEC90,ORD-C5092E58,PROD-D14AB91D,1,529.14,0.0,529.14
ITEM-6BB06219,ORD-BBD6D6A5,PROD-5F07BD72,1,19.25,0.0,19.25
ITEM-A8DFE329,ORD-BBD6D6A5,PROD-F0A79D30,2,103.31,0.0,206.62
ITEM-FFF13177,ORD-BBD6D6A5,PROD-2D3C47A3,1,290.63,25,217.97
ITEM-4D1D54EE,ORD-BBD6D6A5,PROD-B2C4B6DA,1,56.21,0.0,56.21
ITEM-0C72D852,ORD-7D1FB28D,PROD-F10DFED1,2,92.53,20,148.05
ITEM-F33ED7FA,ORD-8357F55A,PROD-823FA26B,3,280.96,20,674.3
ITEM-B9BA865B,ORD-8357F55A,PROD-7C426997,2,68.0,0.0,136.0
ITEM-1FC165BB,ORD-366A6134,PROD-2E29F89D,1,28.15,0.0,28.15
ITEM-62D2A344,ORD-C3F19E84,PROD-C82F1F58,2,592.19,0.0,1184.38
ITEM-95C48CC9,ORD-B6555793,PROD-A957BF8B,2,709.97,0.0,1419.94
ITEM-ED14517A,ORD-43F592AC,PROD-EF45688B,1,67.7,0.0,67.7
ITEM-8FF69844,ORD-43F592AC,PROD-29E2831C,1,1170.09,10,1053.08
ITEM-A103F494,ORD-43F592AC,PROD-781224A5,4,48.32,0.0,193.28
ITEM-DADF3F33,ORD-7D2D7987,PROD-2A10FCA1,3,20.98,0.0,62.94
ITEM-930B13A3,ORD-BBD958E2,PROD-C9395F2B,1,69.45,0.0,69.45
ITEM-6A6E2F30,ORD-E02E3901,PROD-B2780D70,1,90.93,0.0,90.93
ITEM-A282C552,ORD-97070953,PROD-9190BD15,1,247.74,0.0,247.74
ITEM-28AB212D,ORD-97070953,PROD-8A15D5AE,1,888.01,0.0,888.01
ITEM-09886568,ORD-DDEC517F,PROD-78F57A58,1,67.3,0.0,67.3
ITEM-5564C71C,ORD-DDEC517F,PROD-CF197926,1,111.28,0.0,111.28
ITEM-AECED2AF,ORD-431F9970,PROD-2B692296,2,57.08,0.0,114.16
ITEM-80FFCDAD,ORD-CB262EE7,PROD-4DD9F3C9,2,62.47,0.0,124.94
ITEM-87F41751,ORD-CB262EE7,PROD-88D1702C,1,25.59,0.0,25.59
ITEM-DB0430F3,ORD-D5AB6B8C,PROD-F0A79D30,1,103.31,0.0,103.31
ITEM-DFD047D9,ORD-DAB16F52,PROD-8FCC0F14,1,840.6,0.0,840.6
ITEM-0897C06C,ORD-DAB16F52,PROD-1E5E1765,3,82.04,0.0,246.12
ITEM-6011B6B4,ORD-7461F316,PROD-CCC8BB44,1,964.89,0.0,964.89
ITEM-F78E83D3,ORD-84232F84,PROD-9190BD15,2,247.74,20,396.38
ITEM-AF1307A1,ORD-84232F84,PROD-B3F77380,2,16.42,5,31.2
ITEM-FA7C042A,ORD-DC778F15,PROD-7F8B4606,2,555.62,0.0,1111.24
ITEM-46B8B4B5,ORD-DC778F15,PROD-C82F1F58,2,592.19,0.0,1184.38
ITEM-8FBCFED5,ORD-5578986B,PROD-0BBDB7EA,1,497.9,0.0,497.9
ITEM-F788B265,ORD-5578986B,PROD-F1C4B800,3,125.2,0.0,375.6
ITEM-56E318EB,ORD-5578986B,PROD-88D1702C,2,25.59,0.0,51.18
ITEM-64E50183,ORD-14AEF2FE,PROD-0431A4BE,3,446.81,0.0,1340.43
ITEM-627FFD18,ORD-14AEF2FE,PROD-F2FDE149,3,148.48,0.0,445.44
ITEM-3B576E2B,ORD-42BB1E61,PROD-5F07BD72,1,19.25,15,16.36
ITEM-430640F5,ORD-E310FB62,PROD-1F6FDF64,1,126.58,0.0,126.58
ITEM-FDDBFD91,ORD-E310FB62,PROD-FF175AE2,1,213.32,0.0,213.32
ITEM-34A728CA,ORD-5D4CD374,PROD-B2780D70,3,90.93,0.0,272.79
ITEM-8CB31731,ORD-5D4CD374,PROD-E78EF677,1,324.56,0.0,324.56
ITEM-FE8F10FE,ORD-5D4CD374,PROD-B3F77380,3,16.42,25,36.95
ITEM-57B8315D,ORD-85A66C43,PROD-B2C4B6DA,2,56.21,5,106.8
ITEM-F77F5C29,ORD-85A66C43,PROD-F54E29A3,4,1252.78,0.0,5011.12
ITEM-1550DAB6,ORD-85A66C43,PROD-AB53D36E,1,84.35,0.0,84.35
ITEM-55C584AB,ORD-85A66C43,PROD-5F07BD72,3,19.25,5,54.86
ITEM-7BA087EB,ORD-AAB2EC37,PROD-3C3FC714,2,9.31,0.0,18.62
ITEM-F9B7D0A3,ORD-231CEF6D,PROD-5354E55C,3,2355.08,15,6005.45
ITEM-64EE1C54,ORD-A5E49CDB,PROD-781224A5,1,48.32,0.0,48.32
ITEM-20F9E859,ORD-A5E49CDB,PROD-ADD3CCE8,1,140.55,5,133.52
ITEM-C751A1B9,ORD-A5E49CDB,PROD-2E29F89D,2,28.15,0.0,56.3
ITEM-A502CA4D,ORD-D5D092CA,PROD-7C426997,1,68.0,0.0,68.0
ITEM-D5B1E010,ORD-D5D092CA,PROD-BB6E77BC,2,475.98,10,856.76
ITEM-8F56103A,ORD-25DA3C51,PROD-E78EF677,5,324.56,0.0,1622.8
ITEM-030B730D,ORD-4EF64039,PROD-B664C69B,1,21.83,10,19.65
ITEM-6BA760E3,ORD-4EF64039,PROD-0B8CB446,2,150.81,0.0,301.62
ITEM-8BBD09AE,ORD-78E43878,PROD-B664C69B,1,21.83,0.0,21.83
ITEM-EFBCBA0C,ORD-2CE5423B,PROD-97FA7D52,2,60.09,0.0,120.18
ITEM-8232555F,ORD-A6C5A5BE,PROD-A98B1D92,1,102.3,0.0,102.3
ITEM-91435F72,ORD-059F7738,PROD-5354E55C,1,2355.08,0.0,2355.08
ITEM-042324EC,ORD-059F7738,PROD-B3F77380,1,16.42,15,13.96
ITEM-A26ED737,ORD-059F7738,PROD-781224A5,5,48.32,0.0,241.6
ITEM-4EF87546,ORD-059F7738,PROD-E17CC68E,1,18.26,0.0,18.26
ITEM-2C4317D2,ORD-9D674B5F,PROD-EA0B207A,2,64.99,0.0,129.98
ITEM-2F980428,ORD-4CD3D6DE,PROD-F388FC8C,3,87.54,0.0,262.62
ITEM-BAB9C24A,ORD-6793F9A3,PROD-A5464934,1,740.63,20,592.5
ITEM-2BAF2AC0,ORD-6793F9A3,PROD-9A3C6EF2,2,1198.51,0.0,2397.02
ITEM-829B0C08,ORD-6793F9A3,PROD-D6FAEAEA,1,668.63,0.0,668.63
ITEM-ECEB0C81,ORD-6793F9A3,PROD-7F8B4606,3,555.62,0.0,1666.86
ITEM-15E3167A,ORD-539F45F8,PROD-B3F77380,1,16.42,0.0,16.42
ITEM-276D2F0C,ORD-539F45F8,PROD-29E2831C,1,1170.09,0.0,1170.09
ITEM-7DE605DD,ORD-539F45F8,PROD-850C46F3,1,580.04,0.0,580.04
ITEM-4BD1C110,ORD-9D1E9A51,PROD-B38720E3,1,1489.7,0.0,1489.7
ITEM-E2749DBA,ORD-9D1E9A51,PROD-8F93EED1,3,320.43,15,817.1
ITEM-D9D7CC06,ORD-9D1E9A51,PROD-1269D229,2,72.09,0.0,144.18
ITEM-07287C00,ORD-47FD7A9E,PROD-B2C4B6DA,2,56.21,15,95.56
ITEM-C674AD39,ORD-47FD7A9E,PROD-59E74AC3,3,59.14,15,150.81
ITEM-D70FDB39,ORD-07FC871A,PROD-A767940F,3,20.09,15,51.23
ITEM-16413C16,ORD-1F89C002,PROD-5F07BD72,3,19.25,0.0,57.75
ITEM-AEF959CF,ORD-1F89C002,PROD-B664C69B,3,21.83,0.0,65.49
ITEM-2AC570E9,ORD-1F89C002,PROD-347ABD3E,1,23.45,15,19.93
ITEM-397E3036,ORD-1F89C002,PROD-2987CBBD,1,12.34,0.0,12.34
ITEM-DE3D9C71,ORD-F90FD646,PROD-BB6E77BC,4,475.98,0.0,1903.92
