order_id,customer_id,order_date,status,payment_method,subtotal,tax_amount,shipping_amount,discount_amount,total_amount,currency,shipping_country,shipping_city
ORD-9417E501,CUST-20BBCB82,2024-07-21T00:00:00,delivered,cash_on_delivery,288.06,54.73,0.0,14.4,328.39,EUR,ES,Postalesio
ORD-938A112A,CUST-84C0122E,2024-09-27T00:00:00,delivered,paypal,692.45,131.57,0.0,34.62,789.4,EUR,DE,Spoleto
ORD-0E9EA5DC,CUST-E84E7C38,2023-04-24T00:00:00,delivered,bank_transfer,1111.59,211.2,0.0,55.58,1267.21,EUR,ES,Sebnitz
ORD-DC443D42,CUST-72BF3874,2024-08-07T00:00:00,delivered,bank_transfer,135.83,25.81,0.0,0.0,161.64,EUR,ES,Delaunaydan
ORD-CF6C35E0,CUST-7C1A0367,2024-12-24T00:00:00,delivered,cash_on_delivery,2460.85,516.78,0.0,123.04,2854.59,EUR,BE,Centro
ORD-4050AE9E,CUST-2C5C6332,2024-06-22T00:00:00,delivered,debit_card,782.12,164.25,0.0,39.11,907.26,EUR,NL,Treschietto
ORD-5EA10912,CUST-20BBCB82,2024-03-29T00:00:00,delivered,credit_card,1430.82,271.86,0.0,71.54,1631.14,EUR,ES,Postalesio
ORD-720D1DBD,CUST-F304AE45,2024-09-02T00:00:00,delivered,debit_card,1708.59,324.63,0.0,85.43,1947.79,EUR,GB,Palencia
ORD-69A1BEDF,CUST-45435608,2024-08-19T00:00:00,delivered,credit_card,668.63,127.04,0.0,33.43,762.24,EUR,GB,Edwardsmouth
ORD-94C3EA09,CUST-C63D88CF,2023-06-27T00:00:00,delivered,bank_transfer,1205.82,229.11,0.0,60.29,1374.64,EUR,GB,Bolano
ORD-D179EA61,CUST-779D6204,2023-08-21T00:00:00,cancelled,paypal,212.64,40.4,0.0,10.63,242.41,EUR,DE,Martineau
ORD-10E8CCA3,CUST-61D8EBFA,2023-06-06T00:00:00,delivered,credit_card,1427.94,271.31,0.0,71.4,1627.85,EUR,FR,Fürstenfeldbruck
ORD-07FB5001,CUST-630697C1,2024-02-08T00:00:00,delivered,debit_card,734.65,139.58,0.0,36.73,837.5,EUR,DE,Croviana
ORD-1A45F245,CUST-C63D88CF,2024-07-26T00:00:00,delivered,bank_transfer,423.77,80.52,0.0,21.19,483.1,EUR,GB,Bolano
ORD-B6F0FD4D,CUST-B286BCD5,2023-04-02T00:00:00,delivered,credit_card,50.22,9.54,0.0,0.0,59.76,EUR,GB,San Giovanni Di Baiano
ORD-7134DC0C,CUST-61AF4974,2023-12-25T00:00:00,returned,credit_card,2850.02,541.5,0.0,142.5,3249.02,EUR,DE,Częstochowa
ORD-64F6ABDB,CUST-6EE992F2,2023-09-06T00:00:00,delivered,cash_on_delivery,2761.99,524.78,0.0,138.1,3148.67,EUR,FR,Schwäbisch Hall
ORD-4AAF03D3,CUST-D92A6290,2024-07-15T00:00:00,delivered,cash_on_delivery,38.5,8.08,9.43,0.0,56.01,EUR,BE,Netersel
ORD-2A62FFC2,CUST-61AF4974,2023-03-03T00:00:00,delivered,paypal,1183.81,224.92,0.0,59.19,1349.54,EUR,DE,Częstochowa
ORD-C2C63949,CUST-132FA928,2023-10-27T00:00:00,delivered,cash_on_delivery,20.09,3.82,9.19,0.0,33.1,EUR,ES,Vilsbiburg
ORD-75BDCCE6,CUST-095757A7,2024-05-27T00:00:00,delivered,credit_card,20.98,3.99,8.46,0.0,33.43,EUR,FR,Loceri
ORD-F0C72E98,CUST-287EA7A2,2023-12-30T00:00:00,delivered,cash_on_delivery,4621.69,878.12,0.0,231.08,5268.73,EUR,DE,Baleares
ORD-C1338537,CUST-66A3AE05,2024-10-02T00:00:00,delivered,debit_card,1355.5,257.55,0.0,67.78,1545.27,EUR,DE,Ryptsjerk
ORD-8EC64400,CUST-703ABEE8,2023-11-27T00:00:00,delivered,paypal,7095.73,1490.1,0.0,354.79,8231.04,EUR,NL,Stevenside
ORD-67D320A5,CUST-D4605880,2024-02-26T00:00:00,delivered,cash_on_delivery,384.77,73.11,0.0,19.24,438.64,EUR,FR,Atkinstown
ORD-3478ED62,CUST-20BBCB82,2023-08-26T00:00:00,delivered,paypal,28.15,5.35,7.62,0.0,41.12,EUR,ES,Postalesio
ORD-22579417,CUST-1E5BDCF5,2024-05-18T00:00:00,delivered,bank_transfer,113.47,21.56,0.0,0.0,135.03,EUR,DE,Viersen
ORD-E6E998B7,CUST-C32018D1,2023-12-27T00:00:00,delivered,bank_transfer,231.03,48.52,0.0,11.55,268.0,EUR,NL,San Daniele Po
ORD-1303C5B5,CUST-376072C1,2024-09-18T00:00:00,delivered,cash_on_delivery,1639.09,311.43,0.0,81.95,1868.57,EUR,FR,East Charleston
ORD-E1D67C97,CUST-E95A1BDA,2023-02-10T00:00:00,delivered,bank_transfer,760.19,144.44,0.0,38.01,866.62,EUR,ES,Gratsch
ORD-6DFD711C,CUST-630697C1,2024-09-19T00:00:00,delivered,cash_on_delivery,681.76,129.53,0.0,34.09,777.2,EUR,DE,Croviana
ORD-65F25A89,CUST-FA725128,2023-11-28T00:00:00,delivered,debit_card,559.34,106.27,0.0,27.97,637.64,EUR,FR,Smithland
ORD-556847EC,CUST-779D6204,2023-04-04T00:00:00,delivered,cash_on_delivery,41.96,7.97,9.84,0.0,59.77,EUR,DE,Martineau
ORD-205CAFE2,CUST-8878E011,2024-07-17T00:00:00,delivered,debit_card,8346.09,1585.76,0.0,417.3,9514.55,EUR,IT,Oświęcim
ORD-4BA8DF73,CUST-B4599354,2023-09-17T00:00:00,delivered,bank_transfer,1873.48,355.96,0.0,93.67,2135.77,EUR,FR,Moordrecht
ORD-7F6D6E0E,CUST-20BBCB82,2024-09-06T00:00:00,delivered,credit_card,144.18,27.39,0.0,0.0,171.57,EUR,ES,Postalesio
ORD-5D8D8771,CUST-98ACDDEA,2024-10-30T00:00:00,delivered,credit_card,2005.89,381.12,0.0,100.29,2286.72,EUR,FR,Steinfurt
ORD-BE180B0F,CUST-114AB28B,2023-07-02T00:00:00,delivered,paypal,646.94,122.92,0.0,32.35,737.51,EUR,IT,Vaglio Basilicata
ORD-4BF4AD26,CUST-B54C2EB3,2023-11-03T00:00:00,delivered,debit_card,371.9,70.66,0.0,18.59,423.97,EUR,DE,Varsseveld
ORD-2D4AFD94,CUST-6B85D0C3,2023-03-01T00:00:00,delivered,bank_transfer,922.63,175.3,0.0,46.13,1051.8,EUR,FR,Fleringen
ORD-94FF6E3A,CUST-ABCD263E,2023-09-23T00:00:00,returned,bank_transfer,2340.18,444.63,0.0,117.01,2667.8,EUR,ES,Terschuur
ORD-89B8EA87,CUST-5D730253,2024-09-16T00:00:00,delivered,credit_card,324.56,61.67,0.0,16.23,370.0,EUR,PT,Siemianowice Śląskie
ORD-4E9517C1,CUST-52425C1A,2024-09-22T00:00:00,delivered,paypal,98.46,18.71,0.0,0.0,117.17,EUR,GB,Eisenberg
ORD-76BE8519,CUST-3F5238D2,2023-11-28T00:00:00,delivered,credit_card,387.76,73.67,0.0,19.39,442.04,EUR,DE,Berchtesgaden
ORD-14F9468F,CUST-17441AB8,2023-12-05T00:00:00,cancelled,cash_on_delivery,1359.46,258.3,0.0,67.97,1549.79,EUR,FR,Flöha
ORD-B8A7E49E,CUST-D195023A,2024-12-28T00:00:00,delivered,paypal,223.57,42.48,0.0,11.18,254.87,EUR,GB,Griendtsveen
ORD-6BFBF314,CUST-D565CE8E,2023-12-15T00:00:00,delivered,bank_transfer,988.28,187.77,0.0,49.41,1126.64,EUR,GB,Loënga
ORD-6C055E5B,CUST-310E22CA,2024-12-07T00:00:00,delivered,bank_transfer,1776.57,337.55,0.0,88.83,2025.29,EUR,FR,Holdenfort
ORD-447225E2,CUST-C63D88CF,2024-05-27T00:00:00,delivered,debit_card,349.26,66.36,0.0,17.46,398.16,EUR,GB,Bolano
ORD-9E7F57C0,CUST-72BF3874,2024-04-15T00:00:00,delivered,cash_on_delivery,385.96,73.33,0.0,19.3,439.99,EUR,ES,Delaunaydan
ORD-8662F411,CUST-94825DDD,2024-12-23T00:00:00,delivered,debit_card,243.2,51.07,0.0,12.16,282.11,EUR,NL,Schwerin
ORD-6A99C58F,CUST-D0530A7B,2024-09-29T00:00:00,delivered,debit_card,222.02,42.18,0.0,11.1,253.1,EUR,DE,Toledo
ORD-6CBD5DBD,CUST-6B85D0C3,2023-12-13T00:00:00,delivered,bank_transfer,20.96,3.98,4.51,0.0,29.45,EUR,FR,Fleringen
ORD-B90EA691,CUST-20BBCB82,2024-08-29T00:00:00,delivered,bank_transfer,531.52,100.99,0.0,26.58,605.93,EUR,ES,Postalesio
ORD-8FF04ABA,CUST-51609BB9,2024-12-16T00:00:00,delivered,cash_on_delivery,55.54,10.55,0.0,0.0,66.09,EUR,DE,Girona
ORD-681E83C9,CUST-45435608,2024-02-06T00:00:00,delivered,bank_transfer,47.0,8.93,4.67,0.0,60.6,EUR,GB,Edwardsmouth
ORD-322143B6,CUST-61AF4974,2023-10-17T00:00:00,delivered,credit_card,170.39,32.37,0.0,0.0,202.76,EUR,DE,Częstochowa
ORD-5EB8CA21,CUST-EE76891E,2023-03-14T00:00:00,delivered,cash_on_delivery,196.77,37.39,0.0,0.0,234.16,EUR,FR,Main-Höchst
ORD-7D100B16,CUST-CE808082,2024-08-03T00:00:00,delivered,bank_transfer,3371.71,708.06,0.0,168.59,3911.18,EUR,NL,León
ORD-67DA79A6,CUST-7AFC6B9D,2024-03-31T00:00:00,cancelled,bank_transfer,340.78,71.56,0.0,17.04,395.3,EUR,NL,New Marilyn
ORD-DF2A5955,CUST-799F992F,2024-11-07T00:00:00,delivered,credit_card,1753.68,333.2,0.0,87.68,1999.2,EUR,GB,Segovia
ORD-F8447AF9,CUST-E749A64E,2023-06-02T00:00:00,delivered,paypal,715.54,135.95,0.0,35.78,815.71,EUR,DE,Lucas
ORD-CEB3A9A2,CUST-562F6BAE,2023-12-19T00:00:00,delivered,credit_card,224.07,42.57,0.0,11.2,255.44,EUR,DE,New Malcolm
ORD-7D4636F3,CUST-DA2A7A09,2024-01-03T00:00:00,delivered,paypal,495.48,94.14,0.0,24.77,564.85,EUR,FR,Paul
ORD-55C7D2BD,CUST-1B316C96,2024-01-26T00:00:00,delivered,paypal,398.64,75.74,0.0,19.93,454.45,EUR,DE,Ostróda
ORD-C5092E58,CUST-CEEBB56D,2023-10-23T00:00:00,delivered,bank_transfer,529.14,100.54,0.0,26.46,603.22,EUR,DE,Bartoszyce
ORD-BBD6D6A5,CUST-6BA4386B,2023-03-28T00:00:00,delivered,debit_card,500.05,95.01,0.0,25.0,570.06,EUR,IT,Port Bonniefurt
ORD-7D1FB28D,CUST-0881C304,2024-02-25T00:00:00,delivered,credit_card,148.05,28.13,0.0,0.0,176.18,EUR,GB,West Andrea
ORD-8357F55A,CUST-79B00ACD,2024-06-23T00:00:00,delivered,credit_card,810.3,153.96,0.0,40.52,923.74,EUR,FR,Port Melanieton
ORD-366A6134,CUST-9285ADA3,2024-08-16T00:00:00,delivered,cash_on_delivery,28.15,5.35,9.43,0.0,42.93,EUR,PT,Merseburg
ORD-C3F19E84,CUST-114AB28B,2023-12-28T00:00:00,delivered,paypal,1184.38,225.03,0.0,59.22,1350.19,EUR,IT,Vaglio Basilicata
ORD-B6555793,CUST-2D190761,2023-09-24T00:00:00,delivered,cash_on_delivery,1419.94,269.79,0.0,71.0,1618.73,EUR,FR,Lugo
ORD-43F592AC,CUST-DF0EB867,2023-03-26T00:00:00,delivered,bank_transfer,1314.06,249.67,0.0,65.7,1498.03,EUR,DE,Samanthafort
ORD-7D2D7987,CUST-4856ACE6,2023-09-25T00:00:00,delivered,credit_card,62.94,11.96,0.0,0.0,74.9,EUR,FR,Damianview
ORD-BBD958E2,CUST-1A3B901A,2023-06-07T00:00:00,delivered,debit_card,69.45,14.58,0.0,0.0,84.03,EUR,NL,Dipignano
ORD-E02E3901,CUST-0B5CB358,2023-02-25T00:00:00,delivered,cash_on_delivery,90.93,17.28,0.0,0.0,108.21,EUR,DE,Moreno
ORD-97070953,CUST-703ABEE8,2024-12-23T00:00:00,delivered,cash_on_delivery,1135.75,238.51,0.0,56.79,1317.47,EUR,NL,Stevenside
ORD-DDEC517F,CUST-F6EF7E94,2023-04-10T00:00:00,cancelled,bank_transfer,178.58,33.93,0.0,0.0,212.51,EUR,FR,Lake Nicoleview
ORD-431F9970,CUST-BCD94AB8,2023-09-05T00:00:00,delivered,paypal,114.16,21.69,0.0,0.0,135.85,EUR,DE,Sondershausen
ORD-CB262EE7,CUST-BCD94AB8,2023-11-09T00:00:00,delivered,credit_card,150.53,28.6,0.0,0.0,179.13,EUR,DE,Sondershausen
ORD-D5AB6B8C,CUST-7E124CAD,2023-08-11T00:00:00,delivered,cash_on_delivery,103.31,19.63,0.0,0.0,122.94,EUR,GB,Williamsstad
ORD-DAB16F52,CUST-EADEFAFC,2023-04-24T00:00:00,delivered,paypal,1086.72,206.48,0.0,54.34,1238.86,EUR,DE,Moreau
ORD-7461F316,CUST-3CB47E2C,2023-03-17T00:00:00,delivered,debit_card,964.89,183.33,0.0,48.24,1099.98,EUR,FR,Montefegatesi
ORD-84232F84,CUST-DF0EB867,2023-12-25T00:00:00,delivered,credit_card,427.58,81.24,0.0,21.38,487.44,EUR,DE,Samanthafort
ORD-DC778F15,CUST-83EEAE33,2024-04-01T00:00:00,delivered,cash_on_delivery,2295.62,436.17,0.0,114.78,2617.01,EUR,ES,Navarroview
ORD-5578986B,CUST-08E00D3A,2024-05-17T00:00:00,delivered,paypal,924.68,175.69,0.0,46.23,1054.14,EUR,FR,Sainte Alexandria
ORD-14AEF2FE,CUST-2668EFC1,2024-02-15T00:00:00,returned,paypal,1785.87,339.32,0.0,89.29,2035.9,EUR,GB,Łomża
ORD-42BB1E61,CUST-4856ACE6,2024-07-21T00:00:00,delivered,bank_transfer,16.36,3.11,6.91,0.0,26.38,EUR,FR,Damianview
ORD-E310FB62,CUST-1223A437,2023-02-06T00:00:00,delivered,bank_transfer,339.9,64.58,0.0,17.0,387.48,EUR,FR,Palencia
ORD-5D4CD374,CUST-8F9CA1C8,2023-02-07T00:00:00,delivered,debit_card,634.3,120.52,0.0,31.72,723.1,EUR,GB,Cosina
ORD-85A66C43,CUST-27F3B1DD,2023-05-25T00:00:00,delivered,credit_card,5257.13,998.85,0.0,262.86,5993.12,EUR,ES,Villarrealburgh
ORD-AAB2EC37,CUST-6B85D0C3,2023-08-14T00:00:00,delivered,cash_on_delivery,18.62,3.54,9.85,0.0,32.01,EUR,FR,Fleringen
ORD-231CEF6D,CUST-E84E7C38,2023-08-07T00:00:00,delivered,cash_on_delivery,6005.45,1141.04,0.0,300.27,6846.22,EUR,ES,Sebnitz
ORD-A5E49CDB,CUST-AC39DB31,2024-08-18T00:00:00,delivered,paypal,238.14,45.25,0.0,11.91,271.48,EUR,DE,West Kayleigh
ORD-D5D092CA,CUST-7CCF7417,2024-05-02T00:00:00,delivered,bank_transfer,924.76,175.7,0.0,46.24,1054.22,EUR,DE,Middelaar
ORD-25DA3C51,CUST-51609BB9,2024-12-04T00:00:00,delivered,cash_on_delivery,1622.8,308.33,0.0,81.14,1849.99,EUR,DE,Girona
ORD-4EF64039,CUST-B4599354,2024-07-06T00:00:00,delivered,bank_transfer,321.27,61.04,0.0,16.06,366.25,EUR,FR,Moordrecht
ORD-78E43878,CUST-D4EB2B12,2024-11-17T00:00:00,delivered,bank_transfer,21.83,4.58,8.82,0.0,35.23,EUR,NL,Ostigliano
ORD-2CE5423B,CUST-E95A1BDA,2023-11-23T00:00:00,delivered,paypal,120.18,22.83,0.0,0.0,143.01,EUR,ES,Gratsch
ORD-A6C5A5BE,CUST-DE01C7F2,2024-11-24T00:00:00,delivered,debit_card,102.3,19.44,0.0,0.0,121.74,EUR,FR,Sosnowiec
ORD-059F7738,CUST-61D8EBFA,2023-03-17T00:00:00,delivered,credit_card,2628.9,499.49,0.0,131.45,2996.94,EUR,FR,Fürstenfeldbruck
ORD-9D674B5F,CUST-4CF62293,2024-04-21T00:00:00,delivered,cash_on_delivery,129.98,24.7,0.0,0.0,154.68,EUR,FR,Ebersberg
ORD-4CD3D6DE,CUST-26086E08,2024-12-20T00:00:00,delivered,bank_transfer,262.62,49.9,0.0,13.13,299.39,EUR,FR,Rottweil
ORD-6793F9A3,CUST-AC39DB31,2023-09-11T00:00:00,delivered,credit_card,5325.01,1011.75,0.0,266.25,6070.51,EUR,DE,West Kayleigh
ORD-539F45F8,CUST-8031204E,2023-03-27T00:00:00,delivered,cash_on_delivery,1766.55,335.64,0.0,88.33,2013.86,EUR,FR,Port Jaredborough
ORD-9D1E9A51,CUST-426466E2,2024-04-10T00:00:00,delivered,paypal,2450.98,465.69,0.0,122.55,2794.12,EUR,DE,Eberswalde
ORD-47FD7A9E,CUST-6B85D0C3,2024-07-09T00:00:00,delivered,bank_transfer,246.37,46.81,0.0,12.32,280.86,EUR,FR,Fleringen
ORD-07FC871A,CUST-45435608,2024-01-11T00:00:00,delivered,debit_card,51.23,9.73,0.0,0.0,60.96,EUR,GB,Edwardsmouth
ORD-1F89C002,CUST-EE76891E,2024-05-04T00:00:00,delivered,cash_on_delivery,155.51,29.55,0.0,0.0,185.06,EUR,FR,Main-Höchst
ORD-F90FD646,CUST-7F44DE98,2024-12-27T00:00:00,delivered,credit_card,2425.18,460.78,0.0,121.26,2764.7,EUR,DE,Vezza D'Oglio
ORD-EC6EEF02,CUST-4956466C,2023-04-25T00:00:00,delivered,debit_card,947.24,198.92,0.0,47.36,1098.8,EUR,NL,Lugo
ORD-2D037B95,CUST-10199CAB,2024-10-22T00:00:00,delivered,paypal,497.24,104.42,0.0,24.86,576.8,EUR,NL,Döbeln
ORD-41152814,CUST-42AC478D,2023-12-25T00:00:00,returned,debit_card,4822.63,916.3,0.0,241.13,5497.8,EUR,ES,Peine
ORD-0672F47F,CUST-4CF62293,2023-02-12T00:00:00,delivered,debit_card,37.11,7.05,9.86,0.0,54.02,EUR,FR,Ebersberg
ORD-16F99EE9,CUST-9285ADA3,2023-06-16T00:00:00,delivered,paypal,562.59,106.89,0.0,28.13,641.35,EUR,PT,Merseburg
ORD-95270288,CUST-E95A1BDA,2024-12-13T00:00:00,delivered,debit_card,117.25,22.28,0.0,0.0,139.53,EUR,ES,Gratsch
ORD-2FAD405B,CUST-79B00ACD,2024-03-28T00:00:00,delivered,bank_transfer,2778.92,527.99,0.0,138.95,3167.96,EUR,FR,Port Melanieton
ORD-565242F0,CUST-E84E7C38,2023-11-26T00:00:00,delivered,cash_on_delivery,1553.79,295.22,0.0,77.69,1771.32,EUR,ES,Sebnitz
ORD-B0784A1B,CUST-98ACDDEA,2024-11-13T00:00:00,delivered,bank_transfer,1721.16,327.02,0.0,86.06,1962.12,EUR,FR,Steinfurt
ORD-DC4014FE,CUST-79B00ACD,2024-03-10T00:00:00,delivered,cash_on_delivery,2398.74,455.76,0.0,119.94,2734.56,EUR,FR,Port Melanieton
ORD-76B4CDB7,CUST-51609BB9,2023-01-07T00:00:00,delivered,paypal,169.32,32.17,0.0,0.0,201.49,EUR,DE,Girona
ORD-BCA16D90,CUST-F6EF7E94,2023-11-06T00:00:00,delivered,credit_card,45.93,8.73,7.81,0.0,62.47,EUR,FR,Lake Nicoleview
ORD-599BCD22,CUST-F304AE45,2024-03-03T00:00:00,delivered,paypal,6372.76,1210.82,0.0,318.64,7264.94,EUR,GB,Palencia
ORD-04373FF9,CUST-2D190761,2024-03-22T00:00:00,delivered,debit_card,1562.35,296.85,0.0,78.12,1781.08,EUR,FR,Lugo
ORD-C8896E3D,CUST-40779FBD,2023-05-19T00:00:00,delivered,paypal,328.16,62.35,0.0,16.41,374.1,EUR,IT,Gazzola
ORD-F71AF5A8,CUST-DBDAA4EF,2023-03-20T00:00:00,delivered,paypal,159.27,30.26,0.0,0.0,189.53,EUR,ES,South Denise
ORD-7C41D652,CUST-EF4E76D2,2023-11-05T00:00:00,delivered,credit_card,296.96,56.42,0.0,14.85,338.53,EUR,DE,Amberton
ORD-3E9934A8,CUST-F304AE45,2024-01-17T00:00:00,cancelled,cash_on_delivery,16.42,3.12,5.12,0.0,24.66,EUR,GB,Palencia
ORD-A5450B35,CUST-969B770F,2024-06-28T00:00:00,delivered,paypal,2798.99,531.81,0.0,139.95,3190.85,EUR,ES,Badajoz
ORD-393D570E,CUST-2B5100B0,2024-09-03T00:00:00,returned,debit_card,56.04,11.77,0.0,0.0,67.81,EUR,NL,Meppen
ORD-E6057FC3,CUST-40779FBD,2023-05-26T00:00:00,delivered,credit_card,280.96,53.38,0.0,14.05,320.29,EUR,IT,Gazzola
ORD-B372036F,CUST-3CB47E2C,2024-05-10T00:00:00,delivered,paypal,131.96,25.07,0.0,0.0,157.03,EUR,FR,Montefegatesi
ORD-F323EF92,CUST-2668EFC1,2024-11-14T00:00:00,delivered,debit_card,103.31,19.63,0.0,0.0,122.94,EUR,GB,Łomża
ORD-37390A87,CUST-426466E2,2023-04-03T00:00:00,delivered,cash_on_delivery,328.81,62.47,0.0,16.44,374.84,EUR,DE,Eberswalde
ORD-3E4362E1,CUST-2D190761,2023-03-11T00:00:00,delivered,cash_on_delivery,32.84,6.24,5.02,0.0,44.1,EUR,FR,Lugo
ORD-7B44E5D1,CUST-B34792B0,2023-04-12T00:00:00,delivered,bank_transfer,759.88,159.57,0.0,37.99,881.46,EUR,NL,Hohenmölsen
ORD-D01E6008,CUST-69058270,2023-08-22T00:00:00,delivered,cash_on_delivery,20.34,3.86,8.22,0.0,32.42,EUR,ES,Amyburgh
ORD-DB9C6C15,CUST-96EE0147,2023-12-02T00:00:00,delivered,bank_transfer,115.11,21.87,0.0,0.0,136.98,EUR,ES,Chorzów
ORD-A819207C,CUST-5F4B0AB4,2024-11-02T00:00:00,returned,cash_on_delivery,325.49,61.84,0.0,16.27,371.06,EUR,FR,Vasseur-sur-Robert
ORD-F515A490,CUST-8CB9D4FF,2023-06-22T00:00:00,returned,debit_card,456.33,86.7,0.0,22.82,520.21,EUR,GB,Santa Lucia Di Battipaglia
ORD-2D772203,CUST-E55C6CBB,2024-05-26T00:00:00,delivered,cash_on_delivery,357.29,67.89,0.0,17.86,407.32,EUR,IT,Fara Gera D'Adda
ORD-FA915559,CUST-76E0CFDE,2024-06-07T00:00:00,delivered,debit_card,67.7,12.86,0.0,0.0,80.56,EUR,PL,Zossen
ORD-B36F920F,CUST-E95A1BDA,2023-02-24T00:00:00,delivered,cash_on_delivery,154.97,29.44,0.0,0.0,184.41,EUR,ES,Gratsch
ORD-4B79F6AD,CUST-DA49B00B,2024-11-07T00:00:00,delivered,bank_transfer,501.5,95.28,0.0,25.08,571.7,EUR,GB,Sieradz
ORD-A80436DF,CUST-9EE13FF7,2024-01-28T00:00:00,delivered,bank_transfer,2520.3,529.26,0.0,126.02,2923.54,EUR,NL,Ilpendam
ORD-9EFA6692,CUST-42AC478D,2024-02-03T00:00:00,delivered,cash_on_delivery,206.96,39.32,0.0,10.35,235.93,EUR,ES,Peine
ORD-102F5974,CUST-D92A6290,2024-05-21T00:00:00,delivered,cash_on_delivery,183.38,38.51,0.0,0.0,221.89,EUR,BE,Netersel
ORD-31554AA7,CUST-ABB222B0,2023-12-16T00:00:00,delivered,bank_transfer,1277.71,242.76,0.0,63.89,1456.58,EUR,FR,Overdinkel
ORD-BB3059ED,CUST-114AB28B,2023-10-01T00:00:00,delivered,cash_on_delivery,51.32,9.75,0.0,0.0,61.07,EUR,IT,Vaglio Basilicata
ORD-83FF6F7A,CUST-DF0EB867,2023-04-13T00:00:00,delivered,credit_card,30.37,5.77,6.97,0.0,43.11,EUR,DE,Samanthafort
ORD-373A54A8,CUST-0D0BFDF9,2023-08-08T00:00:00,delivered,cash_on_delivery,680.32,129.26,0.0,34.02,775.56,EUR,DE,Valkenburg
ORD-F0B9F5CF,CUST-133ADDE1,2024-11-10T00:00:00,delivered,debit_card,89.5,18.79,0.0,0.0,108.29,EUR,NL,Asturias
ORD-87548841,CUST-60396C41,2024-11-07T00:00:00,delivered,credit_card,840.04,159.61,0.0,42.0,957.65,EUR,DE,Saint Michellenec
ORD-8D8F50C3,CUST-45435608,2024-04-18T00:00:00,delivered,bank_transfer,1047.0,198.93,0.0,52.35,1193.58,EUR,GB,Edwardsmouth
ORD-0AC1D376,CUST-F304AE45,2024-10-23T00:00:00,delivered,paypal,54.08,10.28,0.0,0.0,64.36,EUR,GB,Palencia
ORD-3F851998,CUST-DA2A7A09,2024-03-22T00:00:00,delivered,paypal,111.28,21.14,0.0,0.0,132.42,EUR,FR,Paul
ORD-10C2E462,CUST-4856ACE6,2024-10-21T00:00:00,delivered,credit_card,280.96,53.38,0.0,14.05,320.29,EUR,FR,Damianview
ORD-9BD4A32A,CUST-7592940F,2024-01-08T00:00:00,delivered,cash_on_delivery,141.84,26.95,0.0,0.0,168.79,EUR,DE,Rudolstadt
ORD-AAE6D7F5,CUST-779D6204,2024-06-18T00:00:00,delivered,bank_transfer,318.17,60.45,0.0,15.91,362.71,EUR,DE,Martineau
ORD-969EA36C,CUST-FFBF7269,2023-11-30T00:00:00,delivered,paypal,7562.72,1436.92,0.0,378.14,8621.5,EUR,IT,San Benedetto In Alpe
ORD-7C7E63C0,CUST-51F8A022,2024-10-22T00:00:00,delivered,paypal,2860.32,543.46,0.0,143.02,3260.76,EUR,IT,Wołomin
ORD-B98F9C86,CUST-EF4E76D2,2023-05-05T00:00:00,delivered,debit_card,3745.92,711.72,0.0,187.3,4270.34,EUR,DE,Amberton
ORD-8E5C1AD0,CUST-D4EB2B12,2024-03-25T00:00:00,delivered,bank_transfer,2653.07,557.14,0.0,132.65,3077.56,EUR,NL,Ostigliano
ORD-21FA4CFF,CUST-AC860356,2023-06-14T00:00:00,delivered,paypal,206.62,39.26,0.0,10.33,235.55,EUR,DE,Huesca
ORD-E010B7D4,CUST-426466E2,2023-12-23T00:00:00,delivered,cash_on_delivery,90.93,17.28,0.0,0.0,108.21,EUR,DE,Eberswalde
ORD-4CAF6DD3,CUST-D4EB2B12,2023-09-13T00:00:00,cancelled,cash_on_delivery,1500.73,315.15,0.0,75.04,1740.84,EUR,NL,Ostigliano
ORD-1D746328,CUST-FE8DA32C,2023-07-23T00:00:00,delivered,debit_card,562.2,118.06,0.0,28.11,652.15,EUR,NL,Hobbstown
ORD-685C54A1,CUST-34F95130,2024-07-25T00:00:00,delivered,bank_transfer,3971.64,754.61,0.0,198.58,4527.67,EUR,DE,Leiderdorp
ORD-FB35AF0C,CUST-0679E0D2,2023-07-28T00:00:00,delivered,debit_card,724.63,137.68,0.0,36.23,826.08,EUR,IT,Clusane
ORD-AB9164A9,CUST-FA725128,2023-05-30T00:00:00,returned,bank_transfer,1903.92,361.74,0.0,95.2,2170.46,EUR,FR,Smithland
ORD-486BECB9,CUST-D10F38E8,2023-05-17T00:00:00,delivered,paypal,426.64,81.06,0.0,21.33,486.37,EUR,GB,Badoberan
ORD-D9FC1D6C,CUST-DA2A7A09,2023-03-02T00:00:00,cancelled,credit_card,2526.78,480.09,0.0,126.34,2880.53,EUR,FR,Paul
ORD-D41EBA4A,CUST-F3D060A2,2024-09-26T00:00:00,returned,bank_transfer,1203.26,228.62,0.0,60.16,1371.72,EUR,DE,Mainburg
ORD-9355E209,CUST-ABCD263E,2024-12-28T00:00:00,shipped,paypal,6263.9,1190.14,0.0,313.19,7140.85,EUR,ES,Terschuur
ORD-D75A109A,CUST-CE808082,2023-12-17T00:00:00,delivered,bank_transfer,2987.78,627.43,0.0,149.39,3465.82,EUR,NL,León
ORD-179C7205,CUST-D565CE8E,2023-02-25T00:00:00,delivered,paypal,16.07,3.05,4.23,0.0,23.35,EUR,GB,Loënga
